,id,title,publishedAt,channelTitle,viewCount,likeCount,dislikeCount,commentCount
159,aF0PBgE6IDo,Алексей Миняйло в поддержку фигурантов дела «Сети»,2020-02-07T14:58:03Z,Телеканал Дождь,11021,1103,70,49
160,tjDiDDVWQlA,Как Кремль приручал патриарха Кирилла гей-скандалами и секретами КГБ / фильм «Папа русский»,2020-02-05T16:18:24Z,Телеканал Дождь,843250,20576,1869,3845
161,tOfiNeRSwqA,Всеволод Чаплин: «В церкви один глава – Христос». Одно из последних интервью,2020-02-04T15:00:17Z,Телеканал Дождь,248746,4626,352,1444
162,sylCnJgIiMw,Рак. Нужно ли бороться и как говорить о болезни. Интервью с Катериной Гордеевой,2020-02-04T08:00:09Z,Телеканал Дождь,50887,1994,51,289
163,dULxC4x94Vw,"Ирина Шихман об ""уходе"" от Собянина, хейтерах, аутинге, ""А поговорить?"" в программе «Еще не вечер».",2020-02-03T16:03:14Z,Телеканал Дождь,299446,7993,505,779
164,1q96ThmrxVM,Записал TikTok — не будешь полицейским. Первое интервью отчисленного студента полицейского колледжа,2020-02-02T09:00:00Z,Телеканал Дождь,31725,1480,137,283
165,kBf0XQRKlDM,Как защититься от коронавируса. Объясняет доктор медицинских наук,2020-02-01T12:00:09Z,Телеканал Дождь,103630,1919,115,275
166,nouD_CEu5w4,"Интервью Алены Водонаевой, которую унижают на ТВ из-за несогласия с реформами Путина",2020-02-01T08:15:00Z,Телеканал Дождь,270025,13547,716,3584
167,dzjAwlli86I,Прямая линия с Натальей Синдеевой,2020-01-31T17:37:53Z,Телеканал Дождь,57201,1279,155,178
168,yoDiFwiYqjk,"Путешествие в обитель, где построят самый большой православный храм в мире",2020-01-31T10:22:14Z,Телеканал Дождь,20627,742,73,439
169,AtrGfJ3pHR8,Почему россияне не увидят фильм с «воображаемым Гитлером» / Обсуждаем в программе Би Коз,2020-01-29T14:51:15Z,Телеканал Дождь,217154,9973,346,1676
170,rQpnBI_26Ck,Первое интервью Александра Долгополова об отъезде из России,2020-01-24T13:00:12Z,Телеканал Дождь,401330,21868,792,3876
171,qoMkOH-DF1A,"BadComedian оценивает 8 лет Мединского и предсказывает, что будет при Любимовой",2020-01-23T10:22:52Z,Телеканал Дождь,570360,20963,569,1656
172,zwKIZCqTJQM,Что задумал Путин и почему правительство ушло в отставку / И так далее с Михаилом Фишманом,2020-01-17T18:11:58Z,Телеканал Дождь,147435,4240,318,610
173,DN6sBFWpQoI,Правительство России ушло в отставку. Спецэфир,2020-01-15T15:52:30Z,Телеканал Дождь,374501,8523,738,1779
174,-gp0I9Vv-aQ,Разбираем все версии крушения под Тегераном с авиаэкспертом,2020-01-10T12:34:49Z,Телеканал Дождь,35358,928,51,265
175,1hRL5NJVQa8,Новогоднее обращение Невладимира Невладимировича Непутина,2019-12-31T18:00:00Z,Телеканал Дождь,2168625,136079,15416,14815
176,6dmuLZJWgqQ,Овощной салат с песто. Рецепт от бренд-шефа,2019-12-31T11:06:12Z,Телеканал Дождь,3218,80,18,11
177,OsKicRTxJnI,Новогоднее обращение фигуранта «Московского дела» Алексея Миняйло,2019-12-30T21:18:56Z,Телеканал Дождь,84390,10304,350,839
178,vulxWUbx9K0,Форшмак и фруктовый смузи. Рецепт от бренд-шефа,2019-12-30T17:08:29Z,Телеканал Дождь,4639,110,22,17
179,BU2D92SQvAw,Вкусный ЗОЖ. Как Дарья Лисиченко делает успешным «Город-сад»,2019-12-30T12:44:36Z,Телеканал Дождь,4549,113,20,15
180,ciHPeSkASi0,Новогодний винегрет с апельсином. Рецепт от бренд-шефа,2019-12-29T11:39:51Z,Телеканал Дождь,3386,133,49,35
181,HbEyqrEWvrc,Бутерброды со шпротами. Рецепт от бренд-шефа,2019-12-28T18:00:20Z,Телеканал Дождь,14065,234,97,56
182,FVsGuqBVi5g,"История защитницы Шиеса, которая встречает Новый год в лагере активистов",2019-12-27T10:28:21Z,Телеканал Дождь,20425,1788,20,246
183,1xJwvfTDq30,В Казахстане разбился самолет с 95 пассажирами. Видео,2019-12-27T03:41:33Z,Телеканал Дождь,23184,499,18,187
184,9s0l1udgNmM,"Кот Мостик, «возбужденные балалайки» и слезы счастья. Как в Крыму встречали первый поезд с материка",2019-12-26T12:25:48Z,Телеканал Дождь,20512,696,462,464
185,KxoeYfW3j24,"4 месяца в СИЗО, «Московское дело» и фит с Окси. Первое интервью Самариддина Раджабова на свободе",2019-12-25T13:36:14Z,Телеканал Дождь,24874,1344,109,273
186,sz7r30DubNU,Бизнес в стиле панк. Как бизнесмен Андрей Трубников убедил весь мир пользоваться шампунями из тайги,2019-12-24T10:30:19Z,Телеканал Дождь,12039,261,51,96
187,1yIbVArkn1Q,"Паранойя, грехопадение и кровавые ритуалы: бесконечный конкурс красоты в «Белоснежке»",2019-12-21T13:44:28Z,Телеканал Дождь,11756,515,27,62
188,0z8yyA3uRQU,Самые смешные и странные моменты 15-й пресс-конференции Путина,2019-12-20T11:15:16Z,Телеканал Дождь,115802,2318,331,411
189,hahLw7rvVl0,Пять неточностей Путина: фактчек пресс-конференции президента,2019-12-20T10:43:58Z,Телеканал Дождь,230588,5593,349,616
190,B8H_UpsfFzU,Ежегодная пресс-конференция Путина. Смотрим и обсуждаем,2019-12-19T14:19:24Z,Телеканал Дождь,41044,959,1253,208
191,K9JRmWWUfG4,Тюрьма для инвалидов. Признать недееспособным и отправить в интернат можно любого,2019-12-18T15:06:15Z,Телеканал Дождь,662072,15342,518,2783
192,1RtbY5bYozA,"Евгений Сидоров про удмуртское село, путь андеграундного комика и шутку о Путине и кунилингусе",2019-12-18T13:06:16Z,Телеканал Дождь,22795,1002,33,121
193,WgMF-7SSdPI,"Вова Бухаров: роль ТНТ и КВН в судьбе Stand-Up Club #1, и почему Пушкин уничтожает шутки Малого",2019-12-17T14:25:22Z,Телеканал Дождь,28414,1351,25,88
194,e3BMJKuZyoY,Кровавая баня еще впереди. Сооснователь YouDo о российских маркетплейсах и будущем таксистов,2019-12-17T12:44:19Z,Телеканал Дождь,5761,171,43,44
195,Fmhlmj6cYTI,"Экскурсия по Хорошколе – настолько современной, что она мало похожа на школу",2019-12-17T08:37:49Z,Телеканал Дождь,7035,228,22,56
196,O1RF-py72yI,Запрещённая память чеченских войн / The banished Memory of Chechen Wars,2019-12-13T14:06:01Z,Телеканал Дождь,127388,5296,352,1680
197,WHcEF27dSXs,Василий Уткин — о замалчивании на «Матч ТВ» протеста фанатов,2019-12-12T15:36:04Z,Телеканал Дождь,40066,1439,43,86
198,Jpj2MezUIc4,"Как устроена Европейская гимназия, и кто устанавливает там правила?",2019-12-11T14:44:09Z,Телеканал Дождь,5542,189,9,18
199,I-P1lFxx4GE,"Егор Жуков: ""Я хочу стать президентом страны"". Большое интервью на Дожде",2019-12-10T13:50:56Z,Телеканал Дождь,363657,19159,1098,4607
200,oDvjGRlQZAg,"Основатель «Додо Пиццы» о битве с «Яндекс.Едой», пиццериях в Китае и станциях на Марсе",2019-12-10T12:57:36Z,Телеканал Дождь,54550,1176,116,189
201,OT2jGQCZo2o,«Я хочу стать президентом страны». Егор Жуков — о своих политических планах,2019-12-07T18:04:43Z,Телеканал Дождь,138249,7932,431,1493
202,ILuxlimdWoc,«Патриархата не существует». Егор Жуков — о феминизме,2019-12-07T17:07:32Z,Телеканал Дождь,102682,4957,1120,2841
203,741zyYeMtSA,«Хоть домой отпустили». Бабушка Владимира Емельянова о приговоре внуку.,2019-12-06T12:56:46Z,Телеканал Дождь,8315,633,2,35
204,L8yc5Yg2qdc,Речь Оксимирона у Кунцевского суда после оглашения приговора Егору Жукову,2019-12-06T11:06:22Z,Телеканал Дождь,117744,5859,150,436
205,GX5QOl_YG7w,«Они взбесили поколение. Они обречены». Алексей Навальный о логике власти в «московском деле».,2019-12-06T10:52:16Z,Телеканал Дождь,410839,25709,379,2548
206,iN28SsT22RU,«Это ваша победа». Первые слова Егора Жукова после приговора,2019-12-06T10:30:29Z,Телеканал Дождь,26359,2138,17,253
207,LUcAiL_pnKE,Главные мифы и фейки вокруг законопроекта о домашнем насилии,2019-12-05T18:34:12Z,Телеканал Дождь,12788,534,213,323
208,g8RRwH-T2bI,"Школа, в которой ученики ездят на санях с рыбным обозом, танцуют падеграс и растут на IT-технологиях",2019-12-04T17:34:18Z,Телеканал Дождь,6418,186,49,54
209,GdEAgUzuY1c,Как Светлана Лобода стала героиней клипа Lindemann. Рассказывает режиссер,2019-12-03T15:14:00Z,Телеканал Дождь,94617,1588,182,133
210,nFljYn4rYIg,"Как вывести ресторан на 13-е место в мире. Борис Зарьков о Мишлене, братьях Березуцких и кальянах",2019-12-03T10:49:40Z,Телеканал Дождь,12766,365,19,47
211,g1URsoZN75s,Лицом к лицу с ВИЧ. Это страшно? Социальный эксперимент Дождя,2019-12-01T15:29:24Z,Телеканал Дождь,6963,436,16,64
212,EvtT4VjSoRY,"Как обучают физиков, математиков и химиков в лицее при Бауманке",2019-11-27T14:16:12Z,Телеканал Дождь,7343,229,13,46
213,fat155Ik0T4,"Долгополов, Малой, Чапарян, Бухаров и Сидоров — о свободном юморе в России",2019-11-26T16:47:12Z,Телеканал Дождь,238146,12454,343,821
214,vctssJ3r5Y0,"Саша Малой — стендап в России, доходы юмористов и цензура на ТВ",2019-11-22T13:45:12Z,Телеканал Дождь,33237,1362,111,187
215,N7_rzUUUXlk,"Скрытые смыслы, секс и смерть в «Красной шапочке»",2019-11-19T15:21:50Z,Телеканал Дождь,33906,2135,75,97
216,m6Qy9iaybUA,"Возьмут ли на работу девушку, татуированную с ног до головы? Эксперимент",2019-11-19T10:42:27Z,Телеканал Дождь,17609,530,237,280
217,VjTRHFF6zd4,"Проверяем школу имени Достоевского, в которой патриотизм соединяется с инновациями",2019-11-18T12:25:45Z,Телеканал Дождь,6194,174,43,87
218,H3jc2qgUYJ8,"Фотограф Depeche Mode, U2 и Joy Division. Эксклюзивное интервью с Антоном Корбейном",2019-11-14T13:28:21Z,Телеканал Дождь,10763,451,9,44
219,yb_Cvim4Gi4,Правила убедительной игры. Боль в шлеме,2019-11-13T19:37:23Z,Телеканал Дождь,5835,656,17,22
220,hU5Z9mYHVsA,"Чисто питерское убийство. Новые подробности об Олеге Соколове, расчленившем свою студентку",2019-11-12T17:01:41Z,Телеканал Дождь,579271,7320,1066,3716
221,qd7II0aL4Tk,Правила убедительной игры. Боль от бумажного стаканчика,2019-11-11T16:38:00Z,Телеканал Дождь,8509,874,18,55
222,6KBElhHFqac,От рэп-баттлов к активизму. Как Оксимирон стал участником московских протестов,2019-11-11T14:38:52Z,Телеканал Дождь,36437,2334,66,210
223,aczlsq2oWH8,"Любовь Соболь — об исках против ФБК, Собчак, Навальном и готовности сесть в тюрьму / Синдеева",2019-11-09T11:36:04Z,Телеканал Дождь,187769,9481,480,2200
224,J0BZWbX_vdE,"Михаил Козырев о выпуске про Вуди Аллена и сериале «Шторм», а также об ELARI",2019-11-08T14:25:00Z,Телеканал Дождь,4235,99,130,32
225,8nRgO9DAb7o,Правила убедительной игры. Боль в форме,2019-11-08T10:01:55Z,Телеканал Дождь,4101,332,12,8
226,NZ4zHz3I7Vg,Юрий Дудь о новой форме сборной России по футболу и шансах на Евро,2019-11-07T20:19:17Z,Телеканал Дождь,29856,647,117,111
227,byrIxCir5W0,Роман Супер — о документальном фильме про Децла,2019-11-07T14:15:09Z,Телеканал Дождь,76377,2094,274,843
228,389zE7jSggU,"«Я поняла, что мне не страшно. Я фанатик»: Любовь Соболь — о рисках из-за политической деятельности",2019-11-07T09:57:34Z,Телеканал Дождь,14868,1303,44,336
229,141MjyA_spI,"Что будет с человечеством, если ИИ превзойдет нас по силе разума / Generation ИИ",2019-11-06T14:33:39Z,Телеканал Дождь,5106,203,20,32
230,mUc6GVhthbg,Как устроена самая обсуждаемая школа России «Летово»?,2019-11-06T09:40:19Z,Телеканал Дождь,129200,4535,161,739
231,8Vo_xyckJEA,Как Примаков стал предтечей Путина,2019-11-02T10:02:52Z,Телеканал Дождь,23499,938,107,180
232,eoGyzEo1TL4,Обман с договоренностями. Юлия Таратута — об интервью Симоньян у Собчак,2019-11-01T11:01:24Z,Телеканал Дождь,220677,6724,531,952
233,LeHGreh7n_8,Что изменилось в деле «Сети» за два года. Репортаж Василия Полонского,2019-10-29T16:25:05Z,Телеканал Дождь,21951,908,22,208
234,V07hVWv-U4I,"Арам Габрелянов о том, что придет на смену СМИ, и почему ему неинтересен Дудь",2019-10-23T11:55:06Z,Телеканал Дождь,9660,179,203,93
235,0drUF2jvspM,"Десять неловких ситуаций с Путиным, попавших на видео",2019-10-22T12:19:14Z,Телеканал Дождь,1455596,18188,1618,1326
236,slUtAurupZg,«Пластика необязательна». Легкий способ перестать стесняться своей груди,2019-10-21T13:19:20Z,Телеканал Дождь,8264,170,222,122
237,NH9WagFLfBM,Александр Петров о главной роли в первой экранизации Глуховского,2019-10-18T13:18:44Z,Телеканал Дождь,36339,1046,70,152
238,kJWFvJSquN8,«Меня никогда так не вштыривало»: Пивоваров о проекте «Редакция»,2019-10-16T14:08:06Z,Телеканал Дождь,129560,6980,111,450
239,OWUVUq4y-q8,"Может ли робот заменить врача, и кто ответит за его ошибки? // Generation ИИ",2019-10-16T10:14:05Z,Телеканал Дождь,2732,132,20,21
240,Q7QS5CMLeo0,Стыдно ли сочувствовать новому Джокеру? Спорят кинопродюсеры — а отвечает психотерапевт,2019-10-14T13:18:01Z,Телеканал Дождь,69501,2617,184,719
241,0_QuXi7gYaI,Сингапур за 5 дней. Влог Васи Полонского,2019-10-11T16:24:42Z,Телеканал Дождь,5620,257,27,47
242,Mj_QV0W0opw,"История студентки, которая влюбилась в фигуранта дела «Нового величия»",2019-10-11T12:51:26Z,Телеканал Дождь,9977,548,21,78
243,NZKEuwiErRk,Подкасты – новый YouTube: как аудио завоевывает рынок,2019-10-10T13:37:10Z,Телеканал Дождь,7981,264,33,36
244,8N_iEEDWRLo,Современная поэзия и как найти в ней что-нибудь для себя. Часть 1,2019-10-09T14:40:46Z,Телеканал Дождь,1947,78,7,7
245,Sv9Iw1UnMqM,"Что нужно сделать России, чтобы экономика росла? Объясняет Сергей Гуриев",2019-10-08T18:00:59Z,Телеканал Дождь,55130,2623,82,332
246,A1NHEYx0JDY,"Неделя с Палем, Трояновой и Бортич на акциях протеста / Репортаж Дождя",2019-10-07T12:37:37Z,Телеканал Дождь,30399,1866,32,284
247,k_dCymPI58M,Мужчины попробовали нарисовать идеальную женскую грудь и определить ее размер (ни у кого не вышло),2019-10-03T10:34:06Z,Телеканал Дождь,10697,271,155,81
248,oZgUhGsWkD8,Почему у голосовых помощников женский голос? // Generation ИИ,2019-10-02T12:44:41Z,Телеканал Дождь,6616,216,38,41
249,VXHadaMh9j0,"Павел Устинов. Первое интервью после освобождения: об условном сроке, аполитичности и своих планах.",2019-10-01T14:15:49Z,Телеканал Дождь,36726,1455,85,700
250,uV85qC4dDRY,"Сергей Гуриев: Нужно ли высоких облагать налогами, а некрасивых – защищать от дискриминации?",2019-10-01T12:43:25Z,Телеканал Дождь,11699,426,25,60
251,8M1o8A7qo2I,"Рэпер Face: «Бездействие, когда у тебя многомиллионная аудитория, не заслуживает уважения»",2019-09-29T14:18:23Z,Телеканал Дождь,482461,29255,637,1974
252,8nC0mK63PGc,"«Если вы нас не боитесь, снимайте маски»: выступление Алексея Навального на Сахарова",2019-09-29T14:15:13Z,Телеканал Дождь,324881,23836,520,3848
253,sW8u47NQYxk,Yonhap: в Южной Корее взорвался и загорелся танкер с россиянами на борту,2019-09-28T08:20:31Z,Телеканал Дождь,29631,696,23,128
254,1V0_hRAI8Rk,"Интервью Алексея Миняйло о людях в тюрьме, беспределе на выборах и своей голодовке",2019-09-27T11:32:20Z,Телеканал Дождь,16500,1378,16,137
255,wClab7QQsK4,Лайфхаки для толстых от авторок телеграм-канала «Ты не влезешь»,2019-09-25T15:49:42Z,Телеканал Дождь,10340,343,152,181
256,gItfhwl_QG8,Идеальный персонаж. В чем феномен Греты Тунберг?,2019-09-25T10:15:31Z,Телеканал Дождь,339771,5274,3272,2646
257,0EBJhFip9v4,Лобков уходит. Прощальная речь и лучшие образы,2019-09-24T21:39:27Z,Телеканал Дождь,108576,5827,138,468
258,RPrlqKhslDc,Флешмоб в поддержку Алексея Миняйло,2019-09-24T16:24:15Z,Телеканал Дождь,29729,2821,21,296
259,94xFu789xH8,Москвичи жалуются на запах гари. Облако дошло и до предполагаемой резиденции Путина,2019-09-24T13:54:45Z,Телеканал Дождь,14481,866,10,146
260,tVs3yV7tdeo,"Как в Москве проходят Kinky Party, на которых можно все",2019-09-23T13:36:29Z,Телеканал Дождь,37587,780,310,312
261,wTklV7jOwqE,Первый бюстгальтер. Пять неудобных вопросов от мамы,2019-09-20T12:19:38Z,Телеканал Дождь,14215,335,52,72
262,JBbrXb93eZ4,Пикеты актеров у администрации президента из-за дела Павла Устинова,2019-09-18T12:04:11Z,Телеканал Дождь,409021,19170,459,3022
263,L0leB6kuvcc,Я/Мы Павел Устинов. Российские актеры записывают видеообращения в поддержку осужденного коллеги,2019-09-17T18:00:32Z,Телеканал Дождь,737885,67596,981,9614
264,VI7Oq5BThkw,Мама и сестра Павла Устинова о суде над актером,2019-09-17T13:42:19Z,Телеканал Дождь,60901,3920,48,782
265,LbkUA2bQE7E,"Задержание Павла Устинова, за которое прокурор просит 6 лет",2019-09-12T16:39:24Z,Телеканал Дождь,364562,7574,197,2233
266,OqgbeZAUOLY,«Как можно встречать беспредел молчанием?» Речь Юрия Дудя на премии GQ,2019-09-10T20:12:41Z,Телеканал Дождь,1433124,91496,2267,6981
267,fMxDdIRALcs,Два разных обмена. Как встречали заключенных в Москве и Киеве,2019-09-08T13:09:36Z,Телеканал Дождь,287246,5996,266,1163
268,cmdBFbE_rTc,«Мэрия хочет сорвать умное голосование»: Навальный — об обысках в ФБК,2019-09-05T20:05:52Z,Телеканал Дождь,539269,36623,430,3511
269,Y53qgYGdMV8,"Видео задержания Константина Котова, которое отказался смотреть суд",2019-09-05T16:28:15Z,Телеканал Дождь,219743,10790,177,2076
270,kd49Mvm-s2g,"Что делать, если тебе подбросили наркотики? Советуют бывший следователь и юрист",2019-09-05T14:25:06Z,Телеканал Дождь,1611794,40408,1113,3832
271,1_M6Sf-jiFA,Правомерно ли наказание блогера Владислава Синицы?,2019-09-04T16:00:00Z,Телеканал Дождь,18743,1069,68,710
272,Q3liBlP-Zj4,«Позор! Пропаганда! Уходи!»: приключения корреспондента «России 1» на акциях протеста,2019-09-03T11:33:26Z,Телеканал Дождь,185756,11256,151,1922
273,A9u3Ew0zZl4,"Семь фактов о Беслане, которые должен знать каждый",2019-09-02T15:43:59Z,Телеканал Дождь,728748,28658,1373,3819
274,NrNYzqRZSwo,"Интервью с Агундой Ватаевой, пережившей Беслан",2019-09-02T14:45:53Z,Телеканал Дождь,60990,1704,41,157
275,BImbDtC-skM,Документальный фильм-расследование про трагедию в Беслане,2019-09-01T08:09:01Z,Телеканал Дождь,182044,7073,170,1001
276,bpecT80SCk4,Беслан. 15 лет. Что произошло? Что от нас скрывали? Колонка Анны Немзер,2019-08-31T14:09:58Z,Телеканал Дождь,139926,7471,273,1052
277,5Y3d3MGqBCc,Любовь Соболь пришла на шествие 31 августа,2019-08-31T13:44:40Z,Телеканал Дождь,106792,7338,201,1133
278,WB-ztPks0SQ,Корреспондент «России 1» вновь пришел на акцию протеста. Люди опять его окружили и не давали снимать,2019-08-31T13:37:57Z,Телеканал Дождь,117347,6380,86,756
279,F39hTrFKbdU,«Нам нужно их расколоть»: вышедший из спецприемника Михаил Светов о будущих митингах и умном голосов,2019-08-29T20:17:19Z,Телеканал Дождь,119641,8628,192,980
280,-BI4298Xtt4,"«Мы с трех лет говорим с дочкой о политике»: Толоконникова о том, каково быть родителями из Pussy Ri",2019-08-28T14:07:56Z,Телеканал Дождь,16946,785,59,78
281,TWJLvfi_21I,Что успел сделать президент Украины,2019-08-28T10:27:35Z,Телеканал Дождь,253995,8066,278,656
282,-JNhp2U05lA,Спасение дочери Путина от злого банкира. Станислав Белковский о подвиге Колокольцева перед назначени,2019-08-27T10:55:39Z,Телеканал Дождь,29763,743,35,42
283,xOf48Cd5Law,Какие российские звезды готовы рекламировать кольцо-вибратор и за сколько?,2019-08-27T09:47:43Z,Телеканал Дождь,10775,415,246,83
284,HLA4A3vee0w,"Instagram убирает лайки! Вика Одинцова, Даша Зотеева и другие блогеры-миллионщицы о нововведениях",2019-08-26T14:17:49Z,Телеканал Дождь,21629,301,756,190
285,sKZcxekWuLY,Кастинг ведущих. Выпуск новостей Гарика Шаповалова и Оксаны Гандзюк,2019-08-23T14:36:46Z,Телеканал Дождь,7912,329,15,91
286,kAWGYGTIe8U,Кастинг ведущих. Выпуск новостей Ксении Фрик и Дениса Кабакова.,2019-08-22T14:51:15Z,Телеканал Дождь,5237,245,15,79
287,zTQYuat41Ss,Кастинг ведущих. Выпуск новостей Алексея Татаринова и Алисы Синяевой,2019-08-22T09:12:57Z,Телеканал Дождь,5611,242,20,112
288,GDkXx751QPk,"Создатель логотипа московского метро о работе на мэрию и о том, как полиция сломала ему ногу",2019-08-21T15:31:40Z,Телеканал Дождь,156324,9408,121,1289
289,m22sWzYhJ0E,Павел Лобков встретил на пикете корреспондента «России 1»,2019-08-17T19:13:08Z,Телеканал Дождь,438795,23333,382,3101
290,sdk5NVvPnDA,Что случилось с самолетом? Объясняет авиаорнитолог,2019-08-15T15:47:02Z,Телеканал Дождь,24431,1046,29,133
291,eTt9fAnGWmk,Опубликовано видео с места посадки самолета в поле в Подмосковье,2019-08-15T09:45:06Z,Телеканал Дождь,25610,619,21,141
292,d0cudgCnBtk,Кастинг Дождя: день третий,2019-08-14T14:29:18Z,Телеканал Дождь,12067,404,17,105
293,fY8muys5iV0,«Меня могут задержать в любой момент»: бэкстейдж перед интервью с Любовью Соболь,2019-08-14T10:40:36Z,Телеканал Дождь,286897,14664,422,2813
294,YC9w11ogNxM,"Face, Кровосток и IC3PEAK. Музыка на митинге 10 августа",2019-08-14T10:26:00Z,Телеканал Дождь,116542,5777,172,698
295,XW2lIzJmUws,Кастинг Дождя: день второй,2019-08-13T15:11:46Z,Телеканал Дождь,11029,384,19,141
296,SVIBV92EwnY,Три главных мифа федеральных каналов про акцию на Сахарова,2019-08-13T11:07:13Z,Телеканал Дождь,454522,18836,616,2984
297,Y8ifeAS6NcI,Кастинг Дождя: день первый,2019-08-12T15:11:35Z,Телеканал Дождь,17479,607,36,236
298,LiI1zDHHxNA,Любовь Соболь задержали после обыска,2019-08-10T14:50:33Z,Телеканал Дождь,555541,16368,517,7522
299,8rcNK18FqSk,"«Хватит врать нам, что мы злодеи». Данила Поперечный обратился к толпе на Сахарова",2019-08-10T12:37:01Z,Телеканал Дождь,912189,58847,1384,5322
300,xLA8P0Hnlo4,«Всероссийское политическое вранье». Леонид Парфенов выступил на Сахарова // Дождь,2019-08-10T12:00:06Z,Телеканал Дождь,1068395,56314,1540,5865
301,sA4EUCKdl1E,«У всех есть точка кипения». Рэпер Оксимирон пришел на акцию на Сахарова,2019-08-10T11:25:57Z,Телеканал Дождь,693725,20439,1182,2230
302,yk-IARoAVQM,Первый этап кастинга ведущих: кто прошел отбор,2019-08-09T16:24:17Z,Телеканал Дождь,10850,442,19,79
303,MmBWbsnhP6k,Важно! Мы подключили функцию «спонсорство» на YouTube,2019-08-08T17:00:12Z,Телеканал Дождь,46186,1163,170,141
304,5KZbyI_wzZg,"Театр как метод обучения. В этой школе дети не просто зубрят, а развивают эмоциональный интеллект",2019-08-08T14:27:34Z,Телеканал Дождь,7620,259,10,5
305,nSnagf4DAYI,"Юрий Дудь о музыкантах «вне политики», артистах на экспорт и фестивале Live Fest",2019-08-08T10:44:33Z,Телеканал Дождь,699285,17236,1316,1711
306,saceAxyOcxw,Три новых песни от лидера группы «Аукцыон» в поддержку историка Юрия Дмитриева,2019-08-07T12:36:05Z,Телеканал Дождь,15272,970,32,113
307,pGfp9GX085g,Почему стены кабинетов в этой школе сделаны из стекла?,2019-08-05T16:02:04Z,Телеканал Дождь,22451,818,17,73
308,8B1f6w6CreA,Генпродюсер Stand Up Club #1: «Стало стыдно стоять в стороне»,2019-08-05T14:18:41Z,Телеканал Дождь,33674,2120,20,115
309,ZKERmvxitB0,"Cтендап-комик Денис Чужой запустил шоу, где высмеивает пропаганду",2019-08-05T14:11:52Z,Телеканал Дождь,35144,2060,33,92
310,R_nzt8asFLA,Ксения Собчак о протестах в Москве,2019-08-05T12:43:38Z,Телеканал Дождь,91602,1331,5601,1404
311,FiJSPHMNMH8,"«Полиция действует мягко»: члена партии ЛДПР задержали, пока он оправдывал силовиков",2019-08-03T20:04:28Z,Телеканал Дождь,740850,27859,347,2632
312,3mjmePGQBJM,Что происходило 3 августа в Москве,2019-08-03T16:50:43Z,Телеканал Дождь,46100,2494,23,330
313,bqAE3Sk0YLk,Задержание Любови Соболь в прямом эфире,2019-08-03T13:33:53Z,Телеканал Дождь,477895,22398,755,7596
314,8yZjuavYBXs,"Нежный Редактор о сексе, феминизме и работе с Дудем",2019-07-31T10:52:46Z,Телеканал Дождь,136404,1863,534,232
315,jc0YzxCU4Uo,"Интервью с депутатом, которая доказала подделку подписей за «единороссов»",2019-07-30T14:03:16Z,Телеканал Дождь,288462,23780,185,2377
316,rks7BrroGPA,Путин спустился в батискафе на дно Финского залива,2019-07-30T13:11:33Z,Телеканал Дождь,28207,354,2184,853
317,7P-UHY4fJa8,"Что делать, если вас задержали на акции? Инструкция Дождя",2019-07-30T11:05:42Z,Телеканал Дождь,62253,6519,93,689
318,GAd1kkBNhy4,Как участники митинга укрылись в церкви,2019-07-29T19:08:49Z,Телеканал Дождь,191588,15743,211,2165
319,qtXbIBYkjeA,Денис Косяков о протестах в Москве,2019-07-29T18:27:10Z,Телеканал Дождь,400479,29205,799,2738
320,94XCXwHaLQo,Врач Навального — о выписке политика и подозрениях на отравление,2019-07-29T13:00:00Z,Телеканал Дождь,473038,24594,692,5061
321,bJtEKK0XxhU,Итоги митинга. Поддержите нас донатом,2019-07-28T11:20:03Z,Телеканал Дождь,578809,20070,984,330
322,lAUqzDT1fgo,Митинг на Тверской. Итоги,2019-07-28T10:18:19Z,Телеканал Дождь,71909,2999,145,198
323,42mHB0bOuFc,Все пришли на Трубную,2019-07-27T17:47:45Z,Телеканал Дождь,266736,11776,323,418
324,D7fBG1gIT_k,На телеканал Дождь пришла полиция. Видео,2019-07-27T15:12:36Z,Телеканал Дождь,244047,10939,225,1389
325,1XSOxKzwZgo,"Разгон митинга у мэрии, жестокие задержания",2019-07-27T13:39:12Z,Телеканал Дождь,43055,2277,72,567
326,EpA8MgO_77E,Жесткие задержания у мэрии в эфире Дождя. Видео,2019-07-27T12:12:56Z,Телеканал Дождь,42752,2266,83,581
327,BYaD3Zd0B5w,Почему мы открыли прямой эфир?,2019-07-26T16:13:50Z,Телеканал Дождь,45852,3208,85,332
328,JGpg_PsMOBI,Якутский шаман идет на Москву «изгонять Путина»,2019-07-26T12:06:21Z,Телеканал Дождь,455902,25390,799,5673
329,DJ79ZBvns9Y,Встреча Любови Соболь с Мосгоризбиркомом. Спецэфир,2019-07-25T09:29:17Z,Телеканал Дождь,49673,3779,54,469
330,yhum8wG9EDU,Обыски у оппозиции в Москве перед митингом 27 июля. Спецэфир,2019-07-24T22:31:54Z,Телеканал Дождь,135390,9883,164,1259
331,5Bfw_0_09yk,"Как живет Дом культуры, которому Федор Смолов задонатил 400 тысяч рублей",2019-07-23T11:09:51Z,Телеканал Дождь,25706,796,34,77
332,86XfjQ3Ct-w,Речь Навального на митинге «За допуск на выборы» в Москве,2019-07-20T15:42:19Z,Телеканал Дождь,213948,19792,328,2127
